번호,제품명,업소명,신고번호
9033,홍삼판타스틱 로얄(수출전용),(주)한국인삼내츄럴,2012002001413
9032,"듀오락 생유산균 원말 100% (BR, BL, ST)",(주)쎌바이오텍,200400170171000
9031,일동 비타민D3 2000IU,(주)알피바이오,20040017006639
9030,굿모닝쾌변다이어트,(주)비오팜,20040017021763
9029,좋은버릇 참 유산균 파워맨,(주)비오팜,20040017021764
9028,제너럴밸런스 오메가3,제너럴바이오 주식회사,201300193043
9027,맥브레인,주식회사한미양행,20040015083986
9026,포스파티딜세린캡슐,주식회사한미양행,20040015083987
9025,자연가득 눈사랑 루테인,주식회사한미양행,20040015083985
9024,제너럴밸런스 루테인,제너럴바이오 주식회사,201300193044
9023,6년근발효홍삼농축액,대동고려삼(주),20040020031232
9022,애터미 징코앤낫토,콜마비앤에이치(주)음성공장,200600200031246
9021,진안당발효홍삼발포정,에프엔바이오(주),20040020071311
9020,듀얼 플로라 프로바이오틱스 유산균,코스맥스엔비티(주),200700170351079
9019,비피도박테리움 애니멀리스 락티스 Bi-07(Bifidobacterium animalis ssp. lactis Bi-07),(주)뉴팜,20040017014532
9018,안심멀티비타민미네랄,엔피케이(주),20100019004750
9017,프리미엄오메가3 플러스,종근당건강(주),20040020016605
9016,발효홍삼농축액5,주식회사 진산사이언스,2014002002333
9015,파마넥스 슈퍼 키즈 발효 홍삼,(주)서흥헬스케어,2013002002481
9014,락피도 프로폴리스 스프레이,코스맥스엔비티(주),200700170351078
9013,미려골드,인성제약(주),20040020019400
9012,rTG OMEGA 1200mg + VITAMIN D 1000IU(전량수출용),(주)알피바이오,20040017006638
9011,발효홍삼농축액7,주식회사 진산사이언스,2014002002332
9010,베베락토듀얼,코스맥스바이오(주),200400200022125
9009,원스인어문 감마리놀렌산,(주)서흥,200400200061273
9008,세젤 날씬한,(주)유니쎌팜,20040020028434
9007,순수식품 프리미엄 엽산&비타민D,(주)케이지앤에프,20040016020137
9006,활류,(주)유유헬스케어,20040015107761
9005,관절애,(주)유유헬스케어,20040015107760
9004,에스더 홍삼,(주)알피바이오,20040017006635
9003,전립쎈 쏘팔메토 프리미엄,(주)알피바이오,20040017006637
9002,프리미엄 코큐텐,(주)알피바이오,20040017006636
9001,MG홍삼농축액복합분말10,(주)엠진바이오,2011001516114
9000,강남전설,주식회사 아리너스,20110020099104
8999,리버자이저,주식회사 아리너스,20110020099105
8998,액티골드셀렌효모플러스비오틴,동서바이오팜(주),20040017025455
8997,드시모네 키즈 쿠키크림향,코스맥스엔비티(주),200700170351075
8996,우먼에이드(Woman Aid),주식회사 아리너스,20110020099103
8995,갱년기여성N미작,노비스바이오(주),20040020041274
8994,혈행건강,(주)한국씨엔에스팜,200400200071914
8993,아연포맨,(주)비오팜,20040017021762
8992,알티지오메가3 루테인 플러스,(주)케이지앤에프,20040016020136
8991,예뻐지는 카테킨,(주)허브큐어,20040015162197
8990,씨스팡 비타민D,(주)씨스팡,2004001536226
8989,강산도프리미엄홍삼정골드,(주)건보,2004001900252
8988,탄수화물 잡는 가르시니아 다이어트,(주)한풍네이처팜,20120019007232
8987,젬무브 생생효모 멀티비타민앤미네랄,(주)허브큐어,20040015162196
8986,스키니랩 알로에아보레센스,주)팜크로스,20040015110722
8985,루테인 프리미엄 눈건강 솔루션,주식회사한미양행,20040015083983
8984,더팜 혈당 건강,(주)한국씨엔에스팜,200400200071912
8983,본(BONE)케어,주식회사 노바렉스,200400200081795
8982,비타씨골드,(주)보고신약 논산공장,2014002002811
8981,알티지 오메가3 플러스,주식회사 노바렉스2공장,20060020008250
8980,에버콜라겐 타임F,주식회사 노바렉스,200400200081788
8979,뼈건강칼슘 딸기맛,이앤에스(주),20120017002104
8978,면역&다이어트,주식회사 아리너스,20110020099102
8977,홍담소골드,에스케이내추럴팜(주),20040017106352
8976,베리프로 프로바이오틱스(AR)-100,(주)케비젠,2015001001811
8975,제너럴 밸런스 프로바이오틱스,제너럴바이오 주식회사,201300193042
8974,울트라 가뿐한 관절,주식회사 노바렉스,200400200081780
8973,뼈건강칼슘 우유맛,이앤에스(주),20120017002103
8972,생그린 칼 & 마디아 프리미엄,코스맥스엔비티(주),200700170351072
8971,마그네슘화이트,동서바이오팜(주),20040017025454
8970,스타르칸,주식회사 아리너스,20110020099100
8969,대한민국 진호간 골드ND-1,주식회사 아리너스,20110020099101
8968,고려삼정식물성캡슐,(주)한국인삼공사,20040020013301
8967,SS(에스에스)남신,에스에스바이오팜(주),2016001227836
8966,클린맥스,(주)유니쎌팜,20040020028433
8965,셀티바 SYN(신)프리바이오틱스,엠에스바이오텍(주),20040020020592
8964,쭉쭉 빠져라,(주)비오팜,20040017021760
8963,"칼슘마그네슘비타민D,K실버",동서바이오팜(주),20040017025453
8962,하루보감,농업회사법인 고려홍삼원 주식회사,2004001705570
8961,쑥쑥 빠져라 비포,(주)비오팜,20040017021761
8960,고려홍삼농축액,주식회사 진산사이언스,2014002002331
8959,멀티 액티브 뼈N관절 플러스,엠에스바이오텍(주),20040020020591
8958,먹어도 좋아 가볍다,(주)한국씨엔에스팜,200400200071911
8957,울트라 제2의 봄,주식회사 노바렉스2공장,20060020008246
8956,뉴오리진 루테인,(주)서흥,200400200061272
8955,프로텍터 프리미엄,주식회사 아리너스,2011002009999
8954,프리미엄 쏘팔메토,(주)알피바이오,20040017006634
8953,타래 알엑스 컴팩트,동서바이오팜(주),20040017025452
8952,아연블루,동서바이오팜(주),20040017025451
8951,이온스칼슘 팔팔,(주)유니쎌팜,20040020028432
8950,스킨에버히알루론산,주)팜크로스,20040015110721
8949,액티브마그네슘플러스비타민D,주)팜크로스,20040015110720
8948,홍삼농축액분말-K,(주)일화,20040015100188
8947,세젤 가벼운,(주)유니쎌팜,20040020028431
8946,홍삼정올타임로얄,케이지랩 주식회사,2004001703877
8945,키즈조아 1단계,케이지랩 주식회사,2004001703876
8944,디3 드림 츄어블,(주)알피바이오,20040017006633
8943,에이스 크레아틴,한국네츄럴팜,20110018024133
8942,초임계 알티지 오메가3의 4중기능성,(주)알피바이오,20040017006632
8941,전홍삼 홍삼농축액,김포파주인삼농업협동조합,2004001707334
8940,경희언제나홍삼정,한방바이오(주),2009001701422
8939,플래티넘밀크씨슬9,주식회사한미양행,20040015083982
8938,간에 좋은 밀크씨슬 프리미엄,(주)한풍네이처팜,20120019007230
8937,눈에 좋은 루테인오메가3 프리미엄,(주)한풍네이처팜,20120019007228
8936,아쿠아샷 히알루론산,(주)한풍네이처팜,20120019007229
8935,홍삼정에브리타임V,(주)한국인삼공사,2015000215260
8934,지플렉스게이너,(주)유유헬스케어,20040015107758
8933,이가88,(주)유유헬스케어,20040015107759
8932,위아래진생후 수(秀),주식회사 네추럴웨이,2004001510490
8931,녹차 카테킨,(주)허브큐어,20040015162194
8930,네이처드림 장에좋은 생유산균12,(주)허브큐어,20040015162192
8929,Ginseng with Energy(전량수출용),주)팜크로스,20040015110719
8928,애터미 바이탈컬러 멀티비타민,콜마비앤에이치(주)음성공장,200600200031243
8927,천수애 진(珍),(주)네이처텍,20040020004237
8926,치킨먹고 난이거,(주)한국씨엔에스팜,200400200071910
8925,셀레늄,주식회사 다움,20040016034112
8924,강력칸,콜마비앤에이치(주)음성공장,200600200031240
8923,눈에는 난이거,(주)한국씨엔에스팜,200400200071909
8922,반했어(레몬맛),에스에스바이오팜(주),2016001227834
8921,고투슬림,코스맥스엔비티(주),200700170351070
8920,발효홍삼정스틱,금산덕원인삼약초영농조합법인,2004002007435
8919,온가족 혼합 생 유산균 프로바이오틱스 비타민D 플러스,(주)비오팜,20040017021759
8918,웰너스 저온진공건조 홍삼농축분말P13,농업회사법인(주)크레타바이오,2015001204910
8917,전홍삼프리미엄 홍삼농축액,김포파주인삼농업협동조합,2004001707333
8916,안심칼슘마그네슘디,엔피케이(주),20100019004749
8915,안심비타민D3 1000,엔피케이(주),20100019004748
8914,면역엔 홍삼 비타민,엔피케이(주),20100019004747
8913,건강한 눈 프리미엄 루테인,(주)알피바이오,20040017006631
8912,락토바실러스 람노서스 HN001(Lactobacillus rhamnosus HN001),(주)뉴팜,20040017014528
8911,생생 프로바이오틱스 유산균,(주)비오팜,20040017021757
8910,슈퍼세이버 프로바이오틱스,(주)비오팜,20040017021756
8909,아이브라이트 루테인,(주)알피바이오,20040017006629
8908,키즈튼튼 멀티비타민,(주)비오팜,20040017021758
8907,페미닌,동서바이오팜(주),20040017025450
8906,프리미엄 비타민D,(주)알피바이오,20040017006630
8905,클린판-테라,(주)뉴트롬,2015001000244
8904,애터미 키즈 츄어블 오메가3,(주)서흥,200400200061271
8903,인지생생,(주)뉴트라젠,2014001706115
8902,홍삼고3업(GO3 UP),대동고려삼(주),20040020031231
8901,홍삼왕,(주)한국인삼공사,20040020013300
8900,누네존루테인,일양약품(주),20040017068184
8899,피비나인틴,주)팜크로스,20040015110718
8898,지플렉스웨이 쿠키앤크림맛,(주)유유헬스케어,20040015107756
8897,지플렉스웨이,(주)유유헬스케어,20040015107757
8896,리얼쏘팔메토,주식회사한미양행,20040015083980
8895,유티지 케어린,(주)뉴트롬,2015001000240
8894,더블컷 팻 블럭마스터,(주)허브큐어,20040015162191
8893,Omega 3 1000mg(전량수출용),주)팜크로스,20040015110717
8892,건강한 눈 루테인,주식회사 노바렉스2공장,20060020008245
8891,광동혈당원골드,코스맥스바이오(주),200400200022116
8890,슬림플래닛 L-카르니틴 2000mg 엑서사이즈,엠에스바이오텍(주),20040020020590
8889,지금은 예뻐질 시간-슬림엔 가르시니아,한국바이오팜(주)에이치피,20040020046533
8888,키즈튼튼홍삼젤리,코스맥스바이오(주),200400200022115
8887,메노-파이토케어 I,(주)뉴트롬,2015001000239
8886,에스-테미나 I,(주)뉴트롬,2015001000243
8885,안심엽산800,엔피케이(주),20100019004744
8884,안심비타민C,엔피케이(주),20100019004745
8883,베리프로 프로바이오틱스(BB)-100,(주)케비젠,2015001001810
8882,바조-시낫테라,(주)뉴트롬,2015001000238
8881,론지텔롬케어,(주)뉴트롬,2015001000242
8880,Multi Probiotics(전량수출용),주)팜크로스,20040015110716
8879,6년근홍삼 공운진,주식회사 네추럴웨이,2004001510489
8878,프로스타 징크,(주)비오팜,20040017021755
8877,올리버 케리우스,(주)뉴트롬,2015001000241
8876,다이어트&유산균,코스맥스엔비티(주),200700170351066
8875,오늘부터꼬옥 빼는걸로 굿바이스트레스&다이어트,주식회사한미양행,20040015083978
8874,관절보궁 궁,(주)허브큐어,20040015162190
8873,더팜칼슘츄어블,주)팜크로스,20040015110712
8872,아반바슈퍼브레인인지큐,주)팜크로스,20040015110713
8871,칼로버닝,주식회사한미양행,20040015083977
8870,올바른 루테인12,주식회사한미양행,20040015083979
8869,일동 생유산균,주)팜크로스,20040015110711
8868,조인트윈골드 프리미엄,주식회사 네추럴웨이,2004001510488
8867,천연스토리 엽산+비타민B12+비타민D+프로바이오틱스,주)팜크로스,20040015110714
8866,키토팻 아웃 마스터,(주)허브큐어,20040015162189
8865,레인보우 신바이오틱스 멀티유산균,(주)레인보우바이오테크,2009001504754
8864,키즈튼튼 칼슘&비타민D,(주)비오팜,20040017021754
8863,레인보우 멀티유산균 & 비타민,(주)레인보우바이오테크,2009001504753
8862,퍼펙트칼로엑스,에스케이내추럴팜(주),20040017106351
8861,생생 프리바이오틱스 FOS(에프오에스),(주)비오팜,20040017021753
8860,가르시니아,코스맥스엔비티(주),200700170351065
8859,종합비타민미네랄,주식회사 노바렉스,200400200081771
8858,가르시니아 헬퍼,엠에스바이오텍(주),20040020020589
8857,에이엔씨-닥터그린(전량수출용),(주)한국씨엔에스팜,200400200071906
8856,Gut Pro 10(전량수출용),광동헬스바이오(주) 2공장,200400200141030
8855,간건강,(주)한국씨엔에스팜,200400200071903
8854,옹필장,(주)한국파비스알엔디,20040020040101
8853,9종 혼합유산균,일동바이오사이언스(주),20140017002114
8852,데일리 이너클린,(주)비오팜,20040017021752
8851,셀로맥스 그린 오메가3,(주)알피바이오,20040017006628
8850,위건강 감초추출물,(주)한국씨엔에스팜,200400200071904
8849,토텐파워,(주)한국씨엔에스팜,200400200071905
8848,LAB2PRO Mix LA+BG+ST (전량수출용),(주)쎌바이오텍,20040017017999
8847,마이니 비타민C 파우더,이앤에스(주),20120017002102
8846,홍삼농축액,고려인삼제조주식회사,2004001702474
8845,케이지씨 화애락진,(주)한국인삼공사,2015000215259
8844,비타민D 1000IU VitaminD 1000IU,(주)알피바이오,20040017006627
8843,100억포스트바이오틱스,(주)한풍네이처팜,20120019007226
8842,메디바이오나토징코,(주)메디바이오랩,2017278206821
8841,러브미(美) 프리미엄,주식회사 네추럴웨이,2004001510487
8840,라파페리 알파,주식회사 아리너스,2011002009998
8839,윤희의 감마리놀렌산,(주)알피바이오,20040017006626
8838,고려6년근홍삼정웰빙타임,대한홍삼 주식회사,2011002007830
8837,고려보디가드홍삼농축액,대한홍삼 주식회사,2011002007828
8836,더힘찬이경제홍삼스틱,(주)정원,2004002003771
8835,디노보 본밀,엠에스바이오텍(주),20040020020587
8834,Gut Pro 7(전량수출용),광동헬스바이오(주) 2공장,200400200141029
8833,보디가드,대한홍삼 주식회사,2011002007827
8832,아크셀,콜마비앤에이치(주)음성공장,200600200031229
8831,파파쑥쑥 비타민D칼슘플러스 정,엠에스바이오텍(주),20040020020588
8830,포텐 강한남자(전량수출용),(주)유니쎌팜,20040020028430
8829,흑삼분말,금산덕원인삼약초영농조합법인,2004002007434
